collection_date,pangolin_call
2021-11-30,AY.98
2021-11-29,AY.5
2021-11-30,AY.4
2021-12-01,AY.4
2021-11-30,AY.4
2021-11-30,AY.4
2021-11-29,BA.1
2021-11-30,AY.4.2
2021-12-01,AY.4
2021-11-30,AY.4
2021-12-01,AY.4
2021-11-29,AY.4
2021-11-30,AY.43
2021-11-30,AY.4
2021-11-29,AY.4
2021-11-30,AY.4.2.1
2021-11-29,AY.4
2021-11-29,AY.4.2.2
2021-11-29,AY.4
2021-11-28,AY.126
2021-11-29,AY.4
2021-11-29,AY.4.2.2
2021-11-30,AY.122
2021-11-29,AY.4
2021-11-28,AY.4
2021-11-30,AY.4
2021-11-30,AY.4
2021-11-29,AY.5
2021-11-29,AY.46.6
2021-11-29,AY.4
2021-11-30,AY.127
2021-11-29,AY.4
2021-11-30,AY.4
2021-11-30,AY.122
2021-11-30,AY.43
2021-11-29,AY.4.2
2021-11-28,B.1.617.2
2021-11-29,AY.4.2.2
2021-11-30,AY.4
2021-11-29,AY.4
2021-11-30,AY.4
2021-11-29,AY.4
2021-11-29,AY.4.2
2021-11-29,AY.4.2.2
2021-11-30,AY.4.2.2
2021-11-28,AY.4.2
2021-11-29,AY.4.2
2021-11-30,AY.4
2021-11-30,AY.127
2021-11-29,AY.98
2021-11-30,AY.4
2021-11-28,AY.4.2
2021-11-28,AY.46.5
2021-11-28,B.1.617.2
2021-11-30,AY.4
2021-11-28,AY.4.2
2021-11-29,AY.4
2021-11-30,AY.4.2.1
2021-11-29,AY.4.2
2021-11-29,B.1.617.2
2021-11-29,AY.43
2021-11-30,AY.4
2021-11-29,AY.46.5
2021-11-29,AY.4.2
2021-11-30,AY.4
2021-11-30,AY.121.1
2021-11-28,AY.4.2.2
2021-11-29,AY.4
2021-11-30,AY.4.2.1
2021-11-28,AY.4
2021-11-28,AY.4
2021-11-28,AY.4
2021-11-29,B.1.617.2
2021-11-30,AY.43
2021-11-28,AY.4.2
2021-11-29,AY.4.2.2
2021-11-28,AY.4.2
2021-11-29,AY.4.2.2
2021-11-29,AY.4.2.2
2021-11-29,AY.4
2021-11-28,AY.120
2021-11-27,AY.4.2
2021-11-30,AY.4
2021-11-28,AY.4
2021-11-29,AY.127
2021-11-27,AY.4
2021-11-28,AY.4
2021-11-27,AY.111
2021-11-25,AY.111
2021-11-27,AY.4
2021-11-27,AY.4
2021-11-28,AY.111
2021-11-26,AY.4.2
2021-11-27,AY.4
2021-11-28,AY.43
2021-11-27,AY.120
2021-11-24,AY.43
2021-11-27,AY.6
2021-11-27,AY.4
2021-11-28,AY.4.2.2
2021-11-27,AY.4
2021-11-27,AY.4
2021-11-27,AY.43
2021-11-29,AY.4
2021-12-01,AY.4
2021-11-30,AY.98
2021-11-30,AY.4
2021-11-30,AY.4
2021-12-01,AY.4
2021-11-30,AY.4
2021-12-01,AY.46.6
2021-11-29,AY.43
2021-11-30,AY.120
2021-11-29,AY.98
2021-12-01,AY.4
2021-11-30,AY.4
2021-11-30,AY.4
2021-11-30,AY.4.2
2021-11-28,AY.4
2021-11-29,AY.4
2021-11-30,AY.4
2021-12-01,AY.4.2.2
2021-11-29,AY.6
2021-11-30,AY.43
2021-11-30,AY.4
2021-12-01,AY.4
2021-11-30,AY.4
2021-11-30,B.1.617.2
2021-11-30,AY.4
2021-11-29,AY.4
2021-11-29,AY.5
2021-11-29,AY.4
2021-11-30,AY.4
2021-11-30,AY.9.2
2021-11-29,AY.120
2021-11-29,AY.43
2021-11-28,AY.4
2021-11-29,AY.4
2021-11-29,AY.120
2021-11-29,AY.4
2021-11-30,AY.4
2021-11-27,AY.43
2021-11-29,AY.111
2021-11-29,AY.4
2021-11-30,AY.4
2021-11-29,AY.4
2021-11-30,AY.4.2.1
2021-11-30,AY.98
2021-11-28,AY.111
2021-11-29,AY.4.2
2021-11-29,AY.120
2021-11-29,AY.4
2021-11-30,AY.124
2021-11-29,AY.4
2021-11-29,AY.43
2021-11-29,AY.4
2021-11-30,AY.4.2.2
2021-11-29,AY.4.2
2021-11-28,AY.4
2021-11-30,AY.4
2021-11-29,AY.4
2021-11-28,AY.4
2021-11-30,AY.4
2021-11-29,AY.4
2021-11-29,AY.4
2021-11-28,AY.4
2021-11-30,AY.4
2021-11-29,AY.6
2021-11-30,AY.43
2021-11-29,AY.4
2021-11-29,AY.4
2021-11-30,AY.4
2021-11-29,AY.4
2021-11-30,AY.4
2021-11-28,AY.4.8
2021-11-27,AY.111
2021-11-27,AY.120
2021-11-28,AY.4.2
2021-11-28,AY.4.2.2
2021-11-28,AY.4
2021-11-26,AY.4
2021-11-27,AY.4
2021-11-27,AY.4
2021-11-27,AY.4
2021-11-28,AY.4.8
2021-11-28,AY.46.6
2021-11-28,AY.4.2
2021-11-28,AY.5
2021-11-29,AY.4
2021-11-28,AY.4
2021-11-27,AY.90
2021-12-01,AY.4.2
2021-12-02,AY.4
2021-11-30,AY.4.2.1
2021-12-01,AY.34.1
2021-12-02,AY.34.1
2021-12-02,AY.4
2021-12-02,B.1.617.2
2021-12-01,AY.4
2021-12-02,AY.4
2021-12-02,AY.119
2021-12-01,AY.4.2.2
2021-12-01,AY.122
2021-12-02,AY.4
2021-12-01,AY.4
2021-12-02,AY.4
2021-12-01,AY.4
2021-12-02,AY.4
2021-11-30,AY.43
2021-11-30,AY.4
2021-11-30,AY.98
2021-11-30,AY.46.5
2021-11-29,AY.4.2
2021-11-30,AY.4.2
2021-11-30,AY.5
2021-12-01,AY.4
2021-12-01,AY.5
2021-11-30,AY.4
2021-11-29,AY.98
2021-11-30,AY.4.2
2021-12-01,AY.34.1
2021-12-01,AY.4
2021-11-30,AY.4
2021-12-01,AY.43
2021-12-01,AY.120
2021-12-01,AY.4.2
2021-11-30,AY.4
2021-12-01,AY.4
2021-11-30,AY.4.2
2021-11-30,AY.4
2021-11-30,B.1.617.2
2021-12-01,AY.4.2.2
2021-11-30,AY.4
2021-12-01,AY.43
2021-12-01,AY.43
2021-12-01,AY.120
2021-11-30,AY.4.2.2
2021-11-29,AY.4
2021-11-30,AY.98
2021-11-30,AY.4.2
2021-11-30,AY.43
2021-11-29,AY.34.1
2021-11-30,AY.4
2021-11-30,AY.98
2021-11-30,AY.4
2021-12-01,AY.4.2.2
2021-11-30,AY.43
2021-11-29,AY.4
2021-11-30,AY.4
2021-11-29,AY.111
2021-11-30,AY.4
2021-12-01,AY.98
2021-11-30,AY.111
2021-11-29,AY.4
2021-12-01,AY.4.10
2021-11-30,AY.43
2021-11-30,AY.4
2021-11-30,AY.98
2021-11-30,AY.4
2021-11-30,AY.4
2021-11-29,AY.4.2
2021-11-29,AY.111
2021-12-01,AY.4.2
2021-11-30,AY.4
2021-11-30,AY.120
2021-11-30,AY.4
2021-11-30,AY.111
2021-12-01,AY.120
2021-12-01,AY.43
2021-11-30,AY.4.2.2
2021-11-30,AY.43
2021-11-29,BA.1
2021-11-29,AY.4.2
2021-11-30,AY.4
2021-11-30,AY.4.2.2
2021-12-01,AY.4
2021-11-30,AY.4
2021-11-29,AY.4
2021-12-01,AY.4
2021-11-30,B.1.617.2
2021-12-01,AY.4
2021-11-30,AY.4
2021-11-30,AY.4
2021-11-30,AY.4.2
2021-11-30,AY.4
2021-11-30,AY.98
2021-11-29,AY.43
2021-11-30,AY.4
2021-11-30,AY.111
2021-11-30,AY.4
2021-11-30,AY.4.2
2021-12-01,AY.120
2021-11-30,AY.4.2
2021-11-30,AY.124
2021-11-30,AY.120
2021-11-29,AY.4
2021-12-01,AY.4.10
2021-11-30,AY.4.2.1
2021-11-29,AY.4.2
2021-11-25,AY.4
2021-11-26,AY.4.2.2
2021-11-28,AY.4.2
2021-11-25,AY.4
2021-11-27,AY.4.2
2021-11-27,AY.4.2
2021-11-27,B.1.617.2
2021-11-26,AY.43
2021-11-26,AY.4
2021-11-27,AY.4
2021-11-27,AY.43
2021-11-27,AY.4
2021-11-27,AY.4
2021-11-28,AY.120
2021-11-27,AY.120
2021-11-28,AY.4.2.2
2021-11-26,AY.4.2.1
2021-11-26,AY.4.2.2
2021-11-25,AY.4
2021-11-27,AY.4
2021-11-27,B.1.617.2
2021-11-27,AY.4
2021-12-02,AY.4
2021-12-01,AY.4
2021-12-02,AY.4.2
2021-12-02,AY.4
2021-12-02,AY.4
2021-12-01,AY.43
2021-12-01,AY.4.2.2
2021-12-02,AY.4
2021-12-01,AY.46.6
2021-12-02,AY.4.2
2021-11-30,AY.4
2021-12-01,AY.4
2021-12-01,AY.4
2021-12-02,AY.4
2021-12-01,AY.4
2021-12-02,AY.119
2021-12-01,AY.3
2021-12-02,AY.6
2021-12-01,AY.4
2021-12-01,AY.4.2.2
2021-11-30,AY.4
2021-12-01,AY.4
2020-05-31,B.1.1
2020-05-06,B
2020-05-05,B
2020-05-12,B.1.1.369
2020-05-13,B.1.1
2020-05-12,B.1.1.372
2020-05-13,B.1.1
2020-05-22,B.1.1
2020-05-27,B.1.1.369
2020-05-27,B.1.1.369
2020-05-20,B.1.1.217
2020-05-20,B.1.1.217
2020-05-20,B.1.1.217
2020-05-21,B.1.1
2020-05-20,B.1.1
2020-05-22,B.1.1
2020-05-22,B.1.1
2020-05-22,B.1.1
2020-05-22,B.1
2020-05-24,B.1.1.369
2020-05-24,B.1.1.369
2020-05-24,B.1.1.369
2020-05-24,B.1.1.369
2020-05-24,B.1.1.369
2020-05-20,B.1.1.369
2020-05-20,B.1.1.369
2020-05-28,B.1.1.369
2020-05-28,B.1.1.369
2020-06-05,B.1.251
2020-06-05,B.1.1
2020-05-28,B.1.1.369
2020-04-27,B.1.1.194
2020-04-28,B.1.1
2020-04-28,B.1.1
2020-05-01,B.1.1.369
2020-04-30,B.1.1
2020-04-26,B.1.1.217
2020-04-29,B.1
2020-05-05,B.1.1
2020-06-05,B.1.251
2020-05-10,B.1.1.296
2020-05-10,B.1.1
2020-05-15,B.1.1.369
2020-05-14,B.1.1
2020-05-14,B.10
2020-05-13,B.1.1
2020-05-13,B.1
2020-05-07,B.1
2020-05-06,B.1
2020-05-13,B.1
2020-05-12,B.1.93
2020-05-11,B.1.1
2020-05-11,B.1.1
2020-05-17,B.1.1.296
2020-05-18,B.1.1
2020-07-02,AD.2
2020-07-15,B.1.1.37
2020-06-12,B.1.1
2020-06-10,B.1.251
2020-06-14,B.1
2020-06-20,B.1.1
2020-08-16,B.1.258
2020-08-20,B.1.258
2020-08-30,B.1.258
2020-08-29,B.1.1.269
2020-09-01,B.1.1.269
2020-09-01,B.1.1.74
2020-09-02,B.1.1.269
2020-09-08,B.1.177.57
2020-09-08,B.1.1.269
2020-09-08,B.1.1.198
2020-09-16,B.1.160
2020-09-19,B.1.1.37
2020-09-19,B.1.1.37
2020-09-20,B.1.1.46
2020-09-20,B.1.1.307
2020-09-23,B.1.389
2020-09-29,B.1.177
2020-09-28,B.1.1.307
2020-09-27,B.1.36.39
2020-09-30,B.1.177
2020-10-01,B.1.177
2020-09-29,B.1.1.311
2020-09-29,B.1.1.311
2020-09-30,B.1.177
2020-09-29,B.1
2020-09-29,B.1
2020-09-30,W.3
2020-10-01,B.1.177
2020-09-30,B.1.1.307
2020-10-01,B.1.1.91
2020-10-01,B.1.236
2020-10-03,B.1.177
2020-10-03,B.1.1
2020-10-03,B.1.1.279
2020-09-29,B.1.1.305
2020-10-07,AD.2
2020-10-08,B.1.177.4
2020-10-09,C.30
2020-10-09,B.1.177
2020-10-09,B.1.177.54
2020-10-11,B.1.36.17
2020-10-10,B.1.177.7
2020-10-07,B.1.177
2020-10-10,B.1.36.17
2020-10-09,B.1.258.7
2020-10-10,B.1.389
2020-10-09,B.1.1.27
2020-10-10,B.1.258
2020-10-11,B.1.177
2020-10-14,B.1.258
2020-10-14,B.1.258
2020-10-15,B.1.177.57
2020-10-13,B.1.1.37
2020-10-12,B.1.177
2020-10-12,B.1.177
2020-10-13,B.1.1.111
2020-10-12,B.1.177
2020-10-18,B.1.177
2020-10-16,AD.2
2020-10-20,B.1.177.7
2020-10-21,B.1.177.87
2020-10-21,B.1.177.87
2020-10-21,B.1.258
2020-10-21,B.1.258
2020-10-21,B.1.258
2020-10-20,B.1.177.7
2020-10-22,B.1.177.7
2020-10-22,AD.2
2020-10-19,B.1.1.234
2020-10-20,B.1.177
2020-10-22,B.1.177.9
2020-10-18,B.1.160
2020-10-21,B.1.36.39
2020-10-22,B.1.258
2020-10-22,B.1.258.3
2020-10-22,B.1.258
2020-10-23,B.1.36.17
2020-10-24,B.1.1.279
2020-10-23,AD.2
2020-10-24,B.1.177.54
2020-10-25,B.1.177.5
2020-10-25,B.1.177
2020-10-23,B.1.160
2020-10-25,B.1.177
2020-10-24,B.1.177.54
2020-10-29,B.1.177
2020-10-28,B.1.177
2020-10-29,B.1.1.1
2020-10-28,B.1.177.15
2020-10-22,B.1.610
2020-11-01,B.1.177.17
2020-11-01,B.1.177.17
2020-10-31,B.1.1.37
2020-11-01,B.1.177
2020-11-01,B.1.177.4
2020-11-01,B.1.177.87
2020-11-05,B.1.258.3
2020-11-05,B.1.1.311
2020-11-05,B.1.1.37
2020-11-13,B.1.1.75
2020-11-13,B.1.177
2020-11-13,B.1.177
2020-11-13,B.1.177
2020-11-12,B.1.1.311
2020-11-13,B.1.258
2020-11-13,B.1.160.33
2020-11-12,B.1.177
2020-11-12,B.1.177.57
2020-11-13,B.1.1.311
2020-11-13,B.1.177
2020-11-13,B.1.523
2020-11-11,B.1.177.87
2020-11-11,B.1.177
2020-11-13,B.1.177.56
2020-11-14,B.1.177
2020-11-14,B.1.177
2020-11-14,B.1.177.69
2020-11-14,B.1.177.4
2020-11-14,B.1.177.4
2020-11-16,B.1.177.10
2020-11-17,B.1.177
2020-11-16,B.1.177
2020-11-25,B.1.1.7
2020-11-25,B.1.258.4
2020-11-26,B.1.1.311
2020-11-26,B.1.221
2020-11-28,B.1.177.69
2020-11-27,B.1.1.7
2020-11-28,B.1.1.7
2020-11-28,B.1.1.7
2020-11-29,B.1.177
2020-11-29,B.1.1.7
2020-11-30,B.1.177.86
2020-12-02,B.1.36.17
2020-11-30,B.1.36.17
2020-12-01,B.1.177.7
2020-12-01,B.1.177
2020-12-02,B.1.1.37
2020-12-02,B.1.1.7
2020-12-01,B.1.177
2020-12-02,B.1.1.7
2020-12-02,B.1.1.7
2020-12-02,B.1.177.18
2020-12-02,B.1.1.7
2020-12-02,B.1.1.7
2020-12-11,B.1.1.7
2020-12-11,B.1.1.7
2020-12-11,B.1.36
2020-12-11,B.1.177
2020-12-10,B.1.177.32
2020-12-10,B.1.177
2020-12-10,B.1.177.32
2020-12-10,AD.2
2020-12-11,B.1.1.7
2020-12-11,B.1.1.7
2020-12-11,B.1.1.7
2020-12-11,B.1.1.7
2020-12-17,B.1.177.54
2020-12-01,B.1.243
2020-12-23,Z.1
2020-12-23,B.1.36
2020-12-23,B.1.1.7
2020-12-23,B.1.1.7
2020-12-27,B.1.1.7
2020-12-23,B.1.1.7
2020-12-28,B.1.1.7
2020-12-28,B.1.1.7
2020-12-28,B.1.1.7
2020-12-28,B.1.1.7
2020-12-27,B.1.1.7
2020-12-28,B.1.1.7
2020-12-27,B.1.177
2020-12-28,B.1.1.7
2020-12-28,B.1.1.7
2020-12-27,B.1.1.7
2020-12-28,B.1.1.7
2020-12-27,B.1.177.15
2020-12-28,B.1.177
2020-12-28,B.1.177.15
2020-12-28,B.1.1.7
2020-12-29,B.1.1.7
2020-12-29,B.1.1.7
2020-12-28,B.1.1.7
2020-12-28,B.1.1.7
2020-12-29,B.1.1.7
2020-12-28,B.1.1.7
2020-12-29,B.1.1.7
2020-12-29,B.1.1.7
2020-12-29,B.1
2020-12-29,B.1.177.65
2020-12-29,B.1.177.81
2020-12-29,B.1.177.4
2020-12-29,B.1.1.7
2020-12-29,B.1.1.7
2020-12-29,B.1.1.7
2020-12-29,B.1.1.7
2020-12-29,B.1.1.7
2020-12-29,B.1.1.7
2020-12-28,B.1.1.7
2020-12-29,B.1.1.7
2020-08-16,B.1.1.303
2020-08-17,B.1.1.37
2020-08-16,C.30
2020-08-16,B.1.1.253
2020-08-16,B.1.1.253
2020-08-16,B.1.1.253
2020-08-25,B.1.177
2020-08-27,C.35
2020-09-01,B.1.1.37
2020-09-04,B.1.1.1
2020-09-04,B.1.1.1
2020-09-04,B.1.1.1
2020-09-04,B.1.1.44
2020-09-07,B.1.258
2020-09-08,B.1.1.51
2020-09-08,B.1.1.307
2020-09-07,B.1.36.17
2020-09-08,AD.2
2020-09-09,B.1.1.37
2020-09-09,B.1.1.37
2020-09-08,B.1.1.307
2020-09-08,B.1.1.307
2020-09-08,B.1.1.307
2020-09-07,B.1.1.279
2020-09-13,B.1.1.311
2020-09-13,B.1.177.4
2020-09-14,B.1.1.307
2020-09-11,B.1.1.311
2020-09-12,B.1.177
2020-09-12,B.1.177
2020-09-13,B.1.1.307
2020-09-13,B.1.1.37
2020-09-11,B.1.1.311
2020-09-11,B.1.1.307
2020-09-11,B.1.1.311
2020-09-12,B.1.221
2020-09-11,B.1.1.37
2020-09-11,B.1.1.307
2020-09-14,B.1.36.17
2020-09-16,B.1.177
2020-09-15,B.1.177
2020-09-15,B.1.1.37
2020-09-15,B.1.177.7
2020-09-14,A.25
2020-09-15,B.1.1.37
2020-09-15,B.1.1.311
2020-09-15,B.1.1.311
2020-09-15,B.1.1.37
2020-09-18,AD.2
2020-09-18,B.1.177
2020-09-19,B.1.177
2020-09-18,B.1.177
2020-09-19,B.1.1.286
2020-09-21,B.1.177
2020-09-21,B.1.258.18
2020-09-21,B.1.1.279
2020-09-23,AD.2
2020-09-23,B.1.1.307
2020-09-23,AD.2
2020-09-23,B.1.177
2020-09-22,B.1.1.307
2020-09-22,B.1.1.307
2020-09-23,AD.2
2020-09-23,B.1.177.4
2020-09-23,B.1.1
2020-09-24,B.1.177
2020-09-24,AD.2
2020-09-24,B.1.1.12
2020-09-23,B.1.160
2020-09-23,B.1.258.7
2020-09-24,B.1.235
2020-09-24,B.1.177.84
2020-09-24,B.1.177.84
2020-09-24,B.1.36.17
2020-09-25,B.1.1.307
2020-09-25,B.1.1
2020-09-26,B.1.1.311
2020-09-26,B.1.177.8
2020-09-26,AD.2
2020-09-26,B.1.177
2020-09-26,B.1.36.23
2020-09-26,B.1.258.3
2020-09-26,B.1.177
2020-09-26,B.1.1.286
2020-09-25,B.1.1.311
2020-09-25,B.1.1.189
2020-09-26,B.1.1.37
2020-09-26,B.1.1.286
2020-09-25,B.1.1.189
2020-09-26,B.1.1.307
2020-09-25,W.3
2020-09-26,B.1.177
2020-09-25,B.1.1.37
2020-09-26,C.30
2020-09-25,B.1.177
2020-09-25,B.1.1.311
2020-09-26,B.1.177
2020-09-27,B.1.1.1
2020-09-26,B.1.177.10
2020-09-30,B.1.177
2020-10-01,B.1.235
2020-09-30,AD.2
2020-10-01,B.1.177.10
2020-09-30,B.1.258
2020-10-01,B.1.1.307
2020-09-30,B.1.221
2020-09-30,W.3
2020-09-30,AD.2
2020-09-30,B.1.1.37
2020-09-30,AD.2
2020-10-01,B.1.177
2020-09-30,B.1.1.307
2020-10-01,AD.2
2020-09-30,B.1.160
2020-10-01,AD.2
2020-09-30,AD.2
2020-09-30,AD.2
2020-10-01,B.1.235
2020-10-01,B.1.235
2020-09-30,B.1.177
2020-09-30,B.1.177
2020-10-05,B.1.177.7
2020-10-07,B.1.1.311
2020-10-06,B.1.177
2020-10-06,AD.2
2020-10-05,B.1.1.307
2020-10-07,B.1.177
2020-10-06,B.1.177.11
2020-10-05,B.1.1.37
2020-10-06,B.1.177.57
2020-10-06,W.4
2020-10-05,B.1.177.7
2020-10-07,B.1.177
2020-10-05,B.1.177.9
2020-10-05,B.1.177.9
2020-10-05,B.1.177.9
2020-10-05,B.1.177.16
2020-10-07,B.1.471
2020-10-07,B.1.160
2020-10-06,B.1.177.57
2020-10-07,AD.2
2020-10-12,B.1.177.58
2020-10-12,B.1.177
2020-10-13,B.1.1.37
2020-10-12,B.1.177
2020-10-13,B.1.177.4
2020-10-12,B.1.177.4
2020-10-13,W.4
2020-10-12,B.1.177
2020-10-17,B.1.177.55
2020-10-18,B.1.177
2020-10-18,B.1.177
2020-10-18,B.1.177.56
2020-10-18,B.1.177.58
2020-10-18,B.1.177.57
2020-10-17,B.1.177.57
2020-10-18,W.4
2020-10-17,AD.2
2020-10-17,B.1.177
2020-10-20,B.1.177
2020-10-19,B.1.36
2020-10-19,B.1.1.37
2020-10-20,B.1.177
2020-10-20,B.1.258.4
2020-10-20,B.1.177
2020-10-20,B.1.177
2020-10-20,W.4
2020-10-20,B.1.177
2020-10-20,B.1.221
2020-10-20,B.1.1.311
2020-10-20,B.1.177
2020-10-19,B.1.177
2020-10-19,B.1.177.4
2020-10-19,B.1.177
2020-10-19,B.1.221
2020-10-19,B.1.1.311
2020-10-19,B.1.177.57
2020-10-19,B.1.1.307
2020-10-19,B.1.1.307
2020-10-20,B.1.177
2020-10-20,B.1.177.81
2020-10-20,B.1.177
2020-10-21,B.1.177.17
2020-10-20,B.1.177.4
2020-10-20,B.1.1.279
2020-10-21,B.1.221
2020-10-21,B.1.177.57
2020-10-21,B.1.177
2020-10-21,B.1.1.311
2020-10-21,B.1.1.307
2020-10-20,B.1.177
2020-10-21,B.1.471
2020-10-21,B.1.177
2020-10-20,B.1.1.165
2020-11-01,B.1.1.37
2020-11-02,B.1.1.37
2020-11-23,B.1.177
2020-11-24,B.1.177.2
2020-12-06,AD.2
2020-12-07,B.1.1.7
2020-12-11,B.1
2021-01-04,B.1.1.7
2021-12-01,AY.4
2021-12-02,AY.4
2021-12-02,AY.4.2.1
2021-12-02,AY.122
2021-12-01,B.1.617.2
2021-11-30,AY.122
2021-12-01,AY.4.2
2021-12-01,AY.98
2021-12-02,AY.4.2.2
2021-12-01,AY.4
2021-12-04,AY.46.5
2021-12-01,AY.4
2021-12-02,AY.4
2021-12-02,AY.4
2021-12-01,AY.4
2021-12-01,AY.4
2021-12-01,AY.4
2021-12-02,AY.36.1
2021-12-01,AY.4
2021-12-02,AY.127
2021-12-01,AY.4
2021-12-01,AY.4.2.1
2021-12-02,AY.4.2.2
2021-12-01,AY.43
2021-12-01,AY.4.2.1
2021-12-03,AY.4
2021-12-02,AY.4
2021-12-04,AY.46.5
2021-12-03,AY.98
2021-12-04,AY.4
2021-12-05,AY.4.2
2021-12-02,AY.4.2
2021-12-02,AY.4
2021-12-03,B.1.617.2
2021-12-02,B.1.617.2
2021-12-03,AY.4
2021-12-04,BA.1
2021-12-02,AY.4
2021-12-02,AY.4
2021-12-03,AY.4.2.1
2021-12-02,AY.4
2021-12-04,AY.4
2021-12-03,AY.4
2021-12-03,AY.4
2021-12-04,AY.46.6
2021-12-02,AY.4
2021-12-03,AY.6
2021-12-02,B.1.617.2
2021-12-02,AY.120
2021-12-04,AY.4.2.2
2021-12-04,AY.4
2021-12-05,AY.34.1
2021-12-04,AY.4
2021-12-04,AY.126
2021-12-04,AY.43
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-03,AY.4
2021-12-04,AY.43
2021-12-05,AY.4
2021-12-03,AY.4.2
2021-12-04,AY.4
2021-12-03,AY.4.2
2021-12-04,AY.4
2021-12-04,AY.4.2
2021-12-03,AY.5
2021-12-03,AY.43
2021-12-05,AY.4.2.2
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-03,AY.4
2021-12-04,AY.4
2021-12-03,AY.4
2021-12-03,AY.43
2021-12-04,AY.4
2021-12-04,AY.4.2
2021-12-04,AY.4
2021-12-03,AY.4
2021-12-03,AY.4.2.3
2021-12-04,AY.111
2021-12-03,AY.4
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-03,AY.46.6
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-03,BA.1.17.2
2021-12-04,AY.4.2.1
2021-12-03,AY.4
2021-12-03,AY.4
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-05,AY.4
2021-12-04,AY.4.2.2
2021-12-05,AY.4
2021-12-05,AY.4.2
2021-12-04,AY.79
2021-12-03,AY.4.2.2
2021-12-03,AY.4.2
2021-12-03,AY.4
2021-12-04,AY.4
2021-12-03,AY.4
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-05,AY.43
2021-12-05,AY.4
2021-12-05,AY.4.2
2021-12-05,AY.4
2021-12-05,AY.4.2
2021-12-04,BA.1
2021-12-03,AY.4
2021-12-04,AY.4
2021-12-04,AY.4.2.2
2021-12-03,AY.98
2021-12-04,AY.4.2.2
2021-12-03,AY.4
2021-12-04,AY.4
2021-12-05,AY.4.2
2021-12-05,AY.4.2.2
2021-12-05,AY.4.2.2
2021-12-05,AY.4
2021-12-04,AY.4
2021-12-05,AY.103
2021-12-04,AY.4.2.2
2021-12-04,AY.5
2021-12-05,AY.4.2
2021-12-04,AY.4
2021-12-04,AY.4.2
2021-12-02,AY.4
2021-12-05,AY.4.2.1
2021-12-05,AY.4
2021-12-04,AY.4.2
2021-12-04,AY.4
2021-12-04,AY.25.1
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-03,AY.121
2021-12-02,AY.4
2021-12-03,AY.4
2021-12-03,AY.4
2021-12-04,AY.111
2021-12-02,AY.4.8
2021-11-30,AY.4
2021-12-02,AY.98
2021-12-04,AY.98
2021-12-02,AY.46.6
2021-12-02,AY.4
2021-12-04,AY.46.5
2021-12-02,B.1.617.2
2021-12-02,AY.4.2
2021-12-04,AY.4
2021-12-04,AY.98
2021-12-03,AY.6
2021-12-03,AY.46.5
2021-12-04,AY.4
2021-12-04,AY.46.5
2021-12-02,AY.4
2021-12-02,AY.4
2021-12-02,AY.4
2021-12-02,AY.121
2021-12-04,AY.4
2021-12-02,AY.79
2021-12-02,AY.4
2021-12-02,B.1.617.2
2021-12-04,AY.4.2
2021-12-04,AY.4
2021-12-04,AY.4
2021-12-05,AY.4
2021-12-03,AY.4
2021-12-04,AY.4
2021-12-04,AY.4.2.2
2021-12-03,AY.4.2
2021-12-04,AY.4
2021-12-02,AY.5
2021-12-03,AY.4
2021-12-02,AY.4
2021-12-03,AY.36
2021-12-03,AY.4
2021-12-04,AY.4
2021-12-03,B.1.617.2
2021-12-04,AY.4
2021-12-03,AY.4
2021-12-03,AY.4
2021-12-03,B.1.617.2
2021-12-04,AY.4
2021-12-02,AY.4
2021-12-02,AY.4
2021-12-03,AY.4
2021-12-04,AY.46.5
2021-12-02,AY.4
2021-12-03,AY.4
2021-12-02,AY.4.2
2021-12-03,AY.4
2021-12-02,AY.4
2021-12-02,AY.43
2021-12-02,AY.4.2.1
2021-12-02,AY.121
2021-12-02,AY.4
2021-12-03,AY.4.2
2021-12-02,AY.43
2021-12-02,AY.36.1
2021-12-03,AY.4.2
2021-12-02,AY.43
2021-12-03,AY.4.2.2
2021-12-03,AY.4.2
2021-12-02,AY.5
2021-12-02,AY.33
2021-12-02,AY.4.2
2021-12-03,AY.4.2.2
2021-12-02,AY.4
2021-12-01,AY.43
2021-12-01,AY.4
2021-12-01,AY.98
2021-12-02,AY.127
2021-12-02,AY.4
2021-12-01,AY.4.2
2021-12-01,AY.46.6
2021-12-02,AY.42
2021-12-02,AY.43
2021-12-01,AY.127
2021-12-01,AY.4.5
2021-12-02,AY.4.2.2
2021-12-01,AY.4.2
2021-12-01,AY.4
2021-12-01,AY.4
2021-12-01,AY.4.2.1
2021-12-02,AY.46.6
2021-12-03,B.1.617.2
2021-12-02,B.1.617.2
2021-12-03,AY.98
2021-12-02,AY.98
2021-12-03,AY.98
2021-12-02,AY.4.2.2
2021-12-03,AY.4
2021-12-02,AY.4
2021-12-02,AY.43
2021-12-03,AY.4
2021-12-03,AY.5
